Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
45725592,03/01/2020 01:55:38 AM,,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11377,58-06 43 AVENUE,43 AVENUE,58 STREET,60 STREET,58 STREET,60 STREET,,WOODSIDE,43 AVENUE,,In Progress,,,,02 QUEENS,4013330043,QUEENS,1010098,210038,PHONE,Unspecified,QUEENS,,,,,,,,40.74314461974246,-73.90672004364642,"(40.74314461974246, -73.90672004364642)"
45726327,03/01/2020 01:56:07 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,602 WEST  190 STREET,WEST  190 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,NEW YORK,WEST  190 STREET,,In Progress,,,,12 MANHATTAN,1021680070,MANHATTAN,1003650,250782,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.854992232899,-73.92987178432652,"(40.854992232899, -73.92987178432652)"
45722608,03/01/2020 01:56:34 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10035,2405 2 AVENUE,2 AVENUE,EAST  123 STREET,EAST  124 STREET,EAST  123 STREET,EAST  124 STREET,,NEW YORK,2 AVENUE,,In Progress,,,,11 MANHATTAN,1017880024,MANHATTAN,1002415,231309,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8015470556324,-73.93438885468105,"(40.8015470556324, -73.93438885468105)"
45725566,03/01/2020 01:56:35 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,,NEW YORK,WEST  141 STREET,,In Progress,,,,09 MANHATTAN,1020880043,MANHATTAN,997264,239545,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82416166479311,-73.95297805704422,"(40.82416166479311, -73.95297805704422)"
45725537,03/01/2020 01:56:59 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,30 AVENUE,30 AVENUE,30 AVENUE,36 STREET,30 AVENUE,36 STREET,,,,,In Progress,,,,01 QUEENS,,QUEENS,1007134,218005,MOBILE,Unspecified,QUEENS,,,,,,,,40.76502016828211,-73.91738937049908,"(40.76502016828211, -73.91738937049908)"
45725438,03/01/2020 01:57:02 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10001,640 WEST   28 STREET,WEST   28 STREET,11 AVENUE,12 AVENUE,11 AVENUE,12 AVENUE,,NEW YORK,WEST   28 STREET,,In Progress,,,,04 MANHATTAN,1006730001,MANHATTAN,982631,213427,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75248419870686,-74.00584344608319,"(40.75248419870686, -74.00584344608319)"
45721795,03/01/2020 01:57:04 AM,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,,11230,800 EAST   14 STREET,EAST   14 STREET,AVENUE H,LIRR BAY RIDGE LINE,AVENUE H,LIRR BAY RIDGE LINE,,BROOKLYN,EAST   14 STREET,,In Progress,,,,14 BROOKLYN,3066970009,BROOKLYN,994463,168698,PHONE,Unspecified,BROOKLYN,,,,,,,,40.629707691190305,-73.9632060986708,"(40.629707691190305, -73.9632060986708)"
45723259,03/01/2020 01:58:49 AM,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10034,3795 10 AVENUE,10 AVENUE,WEST  203 STREET,WEST  204 STREET,WEST  203 STREET,WEST  204 STREET,,NEW YORK,10 AVENUE,,In Progress,,,,12 MANHATTAN,1022000001,MANHATTAN,1006188,253349,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.8620319333462,-73.9206888817376,"(40.8620319333462, -73.9206888817376)"
45723148,03/01/2020 01:59:04 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11691,13-39 GIPSON STREET,GIPSON STREET,MOTT AVENUE,JAYDEE COURT,MOTT AVENUE,JAYDEE COURT,,FAR ROCKAWAY,GIPSON STREET,,In Progress,,,,14 QUEENS,4156640115,QUEENS,1051326,160522,PHONE,Unspecified,QUEENS,,,,,,,,40.60701829399578,-73.75843023461505,"(40.60701829399578, -73.75843023461505)"
45722595,03/01/2020 01:59:23 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303,80 ANDROS AVENUE,ANDROS AVENUE,CHRISTOPHER STREET,DAVIDSON STREET,CHRISTOPHER STREET,DAVIDSON STREET,,STATEN ISLAND,ANDROS AVENUE,,In Progress,,,,01 STATEN ISLAND,,STATEN ISLAND,939170,170978,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.635856980689006,-74.16242267869623,"(40.635856980689006, -74.16242267869623)"
45725467,03/01/2020 01:59:38 AM,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,,10002,168 DELANCY STREET,DELANCY STREET,CLINTON STREET,JAMAICA LINE,CLINTON STREET,JAMAICA LINE,,NEW YORK,DELANCEY STREET,,In Progress,,,,03 MANHATTAN,1003480075,MANHATTAN,988252,200742,PHONE,Unspecified,MANHATTAN,,,"168 DELANCY STREET, MANHATTAN (NEW YORK), NY, 10002",,,,,40.71766624458532,-73.98556315336786,"(40.71766624458532, -73.98556315336786)"
45721822,03/01/2020 01:59:42 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,462 EAST  160 STREET,EAST  160 STREET,ELTON AVENUE,WASHINGTON AVENUE,ELTON AVENUE,WASHINGTON AVENUE,,BRONX,EAST  160 STREET,,In Progress,,,,03 BRONX,2023810051,BRONX,1008590,239102,PHONE,Unspecified,BRONX,,,,,,,,40.82292180739558,-73.91205679238098,"(40.82292180739558, -73.91205679238098)"
45724063,03/01/2020 02:00:20 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,37 CEDAR STREET,CEDAR STREET,EVERGREEN AVENUE,MYRTLE AVENUE,EVERGREEN AVENUE,MYRTLE AVENUE,,BROOKLYN,CEDAR STREET,,In Progress,,,,04 BROOKLYN,3032270063,BROOKLYN,1004255,193187,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69690784871256,-73.92785626549156,"(40.69690784871256, -73.92785626549156)"
45721730,03/01/2020 02:01:11 AM,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,34-60 106 STREET,106 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,,CORONA,106 STREET,,In Progress,,,,03 QUEENS,4017470048,QUEENS,1022406,214302,PHONE,Unspecified,QUEENS,,,,,,,,40.75480367235178,-73.86227894744016,"(40.75480367235178, -73.86227894744016)"
